Object ID,Date,Year,Price,Log Price,Postcode,Housing Type,New Build,Number of Turbines in View,Can View Turbines?,Buffer Group,2011-2014 (1)/2014-2017(2)/2017-2020(3)
42A5A709-C5C2-56E8-E050-A8C06205331E,04/11/2016,2016,280000,5.447158031,DN8 5LD,D,N,0,No,3,2
42A5A709-C5E8-56E8-E050-A8C06205331E,28/10/2016,2016,202000,5.305351369,DN7 6HR,D,N,0,No,4,2
93E6821E-61C3-40FD-E053-6B04A8C0C1DF,27/08/2019 00:00,2019,305000,5.484299839,DN9 1JY,D,N,,,4,3
42A5A709-C657-56E8-E050-A8C06205331E,28/10/2016,2016,300000,5.477121255,DN7 5JT,D,N,0,No,4,2
42A5A709-C7FE-56E8-E050-A8C06205331E,11/11/2016,2016,155000,5.190331698,DN8 5RF,D,N,0,No,3,2
42A5A70A-04E6-56E8-E050-A8C06205331E,21/10/2016,2016,174950,5.242913947,HU15 2FD,D,N,0,No,4,2
42A5A70A-050B-56E8-E050-A8C06205331E,15/11/2016,2016,298000,5.474216264,DN14 9TB,D,N,0,No,4,2
42A5A70A-053A-56E8-E050-A8C06205331E,04/11/2016,2016,330000,5.51851394,DN14 7GJ,D,N,0,No,3,2
42A5A70A-0569-56E8-E050-A8C06205331E,04/11/2016,2016,159000,5.201397124,DN14 9HB,D,N,0,No,4,2
43AB9942-4448-4D52-A032-23F7CCF7E5A2,09/01/2012,2012,88000,4.944482672,DN15 9EH,D,N,0,No,4,1
44059267-5C3B-4BA5-9E83-E81405FAFC52,12/03/2015,2015,135000,5.130333768,HU15 2TU,D,N,0,No,4,2
440D9702-8B2C-4E95-A530-3EAFBD159B3E,04/09/2013,2013,220000,5.342422681,DN14 9FD,D,N,0,No,4,1
44319A64-FF89-4F4D-A4B8-9874167E5BD3,06/05/2011,2011,210000,5.322219295,DN7 6HR,D,Y,0,No,4,1
450271B5-188B-4772-9BB8-074F5997384D,31/07/2014,2014,88000,4.944482672,DN8 5RU,D,N,0,No,3,2
450AB08B-EA3A-4ACB-978C-0BE7E5D6C55B,11/11/2011,2011,280000,5.447158031,DN14 7GW,D,N,0,No,3,1
45279F39-A967-4A25-869E-8D2F48267C92,28/03/2014,2014,190000,5.278753601,DN14 9RT,D,N,0,No,4,2
453D27A3-1973-EF91-E050-A8C0630574D7,28/11/2016,2016,222000,5.346352974,DN9 1NS,D,N,0,No,4,2
453D27A3-19E3-EF91-E050-A8C0630574D7,12/12/2016,2016,300000,5.477121255,DN15 8XP,D,N,0,No,4,2
453D27A3-6593-EF91-E050-A8C0630574D7,12/08/2016,2016,270000,5.431363764,YO8 8NJ,D,N,0,No,3,2
453D27A3-8CA9-EF91-E050-A8C0630574D7,06/12/2016,2016,143000,5.155336037,DN7 4DS,D,N,0,No,4,2
453D27A3-8E0D-EF91-E050-A8C0630574D7,04/11/2016,2016,183500,5.263636069,DN8 5RJ,D,N,0,No,4,2
453D27A3-904A-EF91-E050-A8C0630574D7,22/12/2014,2014,345000,5.537819095,DN8 5RJ,D,N,0,No,4,2
453D27A3-910B-EF91-E050-A8C0630574D7,18/11/2016,2016,450000,5.653212514,DN7 6NP,D,N,0,No,4,2
453D27A3-9169-EF91-E050-A8C0630574D7,09/12/2016,2016,295000,5.469822016,DN7 6PA,D,N,0,No,4,2
453D27A3-CA8A-EF91-E050-A8C0630574D7,01/12/2016,2016,104000,5.017033339,HU15 2SB,D,N,0,No,4,2
453D27A3-CB21-EF91-E050-A8C0630574D7,12/08/2016,2016,205000,5.311753861,HU15 2GF,D,Y,0,No,4,2
453D27A3-CB43-EF91-E050-A8C0630574D7,25/11/2016,2016,168000,5.225309282,HU15 2XE,D,N,0,No,4,2
454F9CF5-B2C9-4739-BB37-57247565A4FC,21/04/2011,2011,182000,5.260071388,DN15 8DR,D,N,0,No,4,1
45743FDD-CAD9-4DE5-9C13-F1640781501C,19/09/2014,2014,340000,5.531478917,YO8 8ES,D,N,0,No,4,2
46313D81-9807-4F90-A0C8-34EDFABA2183,06/02/2014,2014,127500,5.105510185,DN14 7LG,D,N,0,No,4,2
469F716A-64EB-472B-8505-4C3A1611FD20,03/11/2011,2011,73500,4.866287339,DN17 3BS,D,N,0,No,4,1
46A8C37E-FACB-472B-8C04-52D244A15C2D,02/02/2011,2011,191000,5.281033367,YO8 6DH,D,N,0,No,4,1
46C735DD-7BD6-49F2-9135-32F876578FC7,20/12/2012,2012,218000,5.338456494,DN14 8TP,D,N,0,No,3,1
46CFA132-4915-4314-9E01-67CED9BD0A01,31/10/2014,2014,184000,5.264817823,DN14 9RT,D,N,0,No,4,2
46F86893-8E8C-46EF-A994-9055EEEC9D4B,28/02/2012,2012,409000,5.611723308,YO8 6SX,D,N,0,No,4,1
47844C7F-DAE7-8986-E050-A8C063056488,12/12/2016,2016,265000,5.423245874,DN14 9HT,D,N,0,No,4,2
47844C7F-DBB2-8986-E050-A8C063056488,09/12/2016,2016,243500,5.386498966,DN14 0DR,D,N,0,No,4,2
47844C7F-DC01-8986-E050-A8C063056488,12/12/2016,2016,170000,5.230448921,DN17 4HL,D,N,0,No,3,2
47844C7F-DC17-8986-E050-A8C063056488,25/11/2016,2016,304000,5.482873584,DN15 9JU,D,N,0,No,4,2
47844C80-2B22-8986-E050-A8C063056488,15/12/2016,2016,170000,5.230448921,DN14 9LS,D,N,0,No,4,2
47844C80-5902-8986-E050-A8C063056488,28/10/2016,2016,115000,5.06069784,DN7 4EZ,D,N,0,No,4,2
47844C80-5966-8986-E050-A8C063056488,16/12/2016,2016,360000,5.556302501,DN8 4JG,D,N,0,No,3,2
47844C80-5C39-8986-E050-A8C063056488,22/12/2016,2016,189750,5.278181785,DN7 6QN,D,N,0,No,4,2
47844C80-98F3-8986-E050-A8C063056488,16/12/2016,2016,235000,5.371067862,DN14 7QS,D,N,0,No,4,2
47844C80-994E-8986-E050-A8C063056488,16/12/2016,2016,207000,5.315970345,DN14 8QD,D,N,0,No,3,2
47844C80-9A18-8986-E050-A8C063056488,09/01/2017,2017,159950,5.203984244,DN14 7DA,D,N,0,No,3,3
47844C80-9A8D-8986-E050-A8C063056488,03/11/2016,2016,285000,5.45484486,YO8 8HH,D,N,0,No,4,2
484BF853-923E-421F-A7D4-427124907A47,17/05/2013,2013,242500,5.384711743,DN14 9TL,D,N,0,No,4,1
48AFACF2-4C90-4658-90F3-EFC4D4A3ED4B,01/05/2014,2014,220000,5.342422681,DN14 7LL,D,N,0,No,4,2
48EF0555-0853-4A4B-B35E-CF777B99814C,07/12/2012,2012,272000,5.434568904,DN14 7GY,D,Y,0,No,4,1
49B7852A-151C-7921-E050-A8C063056E8D,10/02/2017,2017,115000,5.06069784,DN17 4AD,D,N,0,No,4,3
49B7852A-1529-7921-E050-A8C063056E8D,25/01/2017,2017,525000,5.720159303,HU15 2UU,D,N,0,No,4,3
49B7852A-158F-7921-E050-A8C063056E8D,01/02/2017,2017,340000,5.531478917,DN15 8EJ,D,N,0,No,4,3
49B7852A-1628-7921-E050-A8C063056E8D,09/02/2017,2017,250000,5.397940009,DN15 8XP,D,N,0,No,4,3
49B7852A-163A-7921-E050-A8C063056E8D,02/02/2017,2017,250000,5.397940009,DN17 4JW,D,N,0,No,3,3
49B7852A-1652-7921-E050-A8C063056E8D,17/02/2017,2017,300000,5.477121255,DN15 9ED,D,N,0,No,4,3
49B7852A-1750-7921-E050-A8C063056E8D,27/01/2017,2017,200000,5.301029996,DN17 3NB,D,N,0,No,4,3
49B7852A-5C34-7921-E050-A8C063056E8D,10/02/2017,2017,224000,5.350248018,DN14 9RT,D,N,0,No,4,3
49B7852A-5DFA-7921-E050-A8C063056E8D,30/09/2016,2016,255000,5.40654018,YO8 6AA,D,N,0,No,4,2
49B7852A-8276-7921-E050-A8C063056E8D,30/01/2017,2017,165000,5.217483944,DN7 4DR,D,N,0,No,4,3
49B7852A-8372-7921-E050-A8C063056E8D,26/01/2017,2017,180000,5.255272505,DN8 5BZ,D,N,0,No,3,3
49B7852A-849F-7921-E050-A8C063056E8D,31/01/2017,2017,215000,5.33243846,DN8 5RE,D,N,0,No,3,3
49B7852A-86AB-7921-E050-A8C063056E8D,21/10/2016,2016,179000,5.252853031,DN7 6PA,D,N,0,No,4,2
49B7852A-BD2D-7921-E050-A8C063056E8D,14/09/2016,2016,315500,5.498999364,DN14 8AU,D,N,0,No,1,2
4A4D3C0A-2F1D-4F20-885E-62FE0F6FF80D,28/03/2013,2013,120000,5.079181246,YO8 6PG,D,N,0,No,4,1
4A72F790-D598-401C-966C-B9FC88CB9951,21/03/2014,2014,240000,5.380211242,YO8 8HD,D,N,0,No,4,2
4A7F92E5-11B9-4E43-BBC6-80DF0EA89D54,16/04/2015,2015,215000,5.33243846,DN14 9RQ,D,N,0,No,4,2
4A97B173-5996-4B1A-BB6F-97CC318DD5E5,21/12/2012,2012,100000,5,DN17 4AL,D,Y,0,No,4,1
4AE4B92A-CB01-481D-8853-C4380F1FC142,12/12/2014,2014,138000,5.139879086,DN7 4EY,D,N,0,No,4,2
4C4EDFFF-6D48-1854-E050-A8C063054F34,17/02/2017,2017,395000,5.596597096,YO8 6DH,D,N,0,No,4,3
4C4EDFFF-6D69-1854-E050-A8C063054F34,20/02/2017,2017,347500,5.540954809,DN15 9JT,D,N,0,No,4,3
4C4EDFFF-6DD8-1854-E050-A8C063054F34,11/11/2016,2016,400000,5.602059991,DN14 0AR,D,N,0,No,4,2
4C4EDFFF-6DF1-1854-E050-A8C063054F34,23/02/2017,2017,175000,5.243038049,DN17 3NB,D,N,0,No,4,3
4C4EDFFF-6EB7-1854-E050-A8C063054F34,17/03/2017,2017,249000,5.396199347,DN9 1QG,D,N,0,No,4,3
4C4EDFFF-BE00-1854-E050-A8C063054F34,24/02/2017,2017,180000,5.255272505,DN14 9QZ,D,N,0,No,4,3
4C4EDFFF-BE24-1854-E050-A8C063054F34,10/02/2017,2017,165000,5.217483944,YO8 8HU,D,N,0,No,4,3
4C4EDFFF-BF79-1854-E050-A8C063054F34,17/02/2017,2017,185000,5.267171728,YO8 8HH,D,N,0,No,4,3
4C4EDFFF-BFEE-1854-E050-A8C063054F34,10/03/2017,2017,152000,5.181843588,DN14 9QR,D,N,0,No,4,3
4C4EDFFF-C068-1854-E050-A8C063054F34,11/11/2016,2016,278000,5.444044796,YO8 8EY,D,N,0,No,4,2
4C4EDFFF-C22E-1854-E050-A8C063054F34,01/03/2017,2017,310000,5.491361694,DN14 9PN,D,N,0,No,4,3
4C4EDFFF-EB31-1854-E050-A8C063054F34,22/03/2017,2017,280000,5.447158031,DN7 6PZ,D,N,0,No,4,3
4C4EDFFF-EF28-1854-E050-A8C063054F34,28/02/2017,2017,185000,5.267171728,DN8 5AX,D,N,0,No,3,3
4C4EDFFF-F047-1854-E050-A8C063054F34,21/10/2016,2016,185000,5.267171728,DN7 6HB,D,N,0,No,4,2
4C4EE000-2D3E-1854-E050-A8C063054F34,24/02/2017,2017,158000,5.198657087,HU15 2YB,D,N,0,No,4,3
4C4EE000-2D4E-1854-E050-A8C063054F34,17/02/2017,2017,257100,5.410102077,DN14 8TN,D,N,0,No,3,3
4C4EE000-2D59-1854-E050-A8C063054F34,17/02/2017,2017,285000,5.45484486,DN14 7DJ,D,N,0,No,3,3
4C4EE000-2D62-1854-E050-A8C063054F34,21/03/2017,2017,248500,5.395326393,DN14 8TN,D,N,0,No,3,3
4C4EE000-2D76-1854-E050-A8C063054F34,10/03/2017,2017,231000,5.36361198,DN14 7TP,D,N,0,No,3,3
4C4EE000-2D78-1854-E050-A8C063054F34,03/03/2017,2017,194000,5.28780173,DN14 8QD,D,N,0,No,3,3
4C5BF3CF-E001-47AB-9CD1-7A185DE75055,09/09/2011,2011,200000,5.301029996,DN14 7JN,D,N,0,No,4,1
4CB0FE62-998B-4C71-AB4A-E881BD694664,16/05/2014,2014,235000,5.371067862,DN14 0DR,D,N,0,No,4,2
4D0329C9-68DE-4221-94A6-47B456AE5A1F,17/04/2014,2014,162500,5.210853365,DN14 9QP,D,N,0,No,4,2
4D13836B-49E8-45D9-9EC4-DA58AAF33201,28/04/2014,2014,220000,5.342422681,DN8 4JB,D,N,0,No,3,2
4D20C182-1944-4051-9836-9902635C19D8,29/09/2014,2014,142000,5.152288344,DN15 9EH,D,N,0,No,4,2
4D29B082-CD3B-4005-A7CE-339BEECF1BF3,21/12/2012,2012,232500,5.366422957,DN14 9NX,D,N,0,No,4,1
4D319461-AC85-45AF-8217-89C5F869E19B,20/11/2013,2013,116000,5.064457989,DN15 8DZ,D,N,0,No,4,1
4E4B71F0-12E5-403F-BFC6-5CA9C296FCEA,10/10/2014,2014,230000,5.361727836,YO8 8HS,D,N,0,No,4,2
4E95D757-79B4-EDA1-E050-A8C0630539E2,24/03/2017,2017,122500,5.088136089,DN15 9EJ,D,N,0,No,4,3
4E95D757-79BB-EDA1-E050-A8C0630539E2,30/03/2017,2017,250000,5.397940009,DN17 4JR,D,N,0,No,3,3
4E95D757-B609-EDA1-E050-A8C0630539E2,10/04/2017,2017,210000,5.322219295,YO8 8NF,D,N,0,No,3,3
4E95D757-B61A-EDA1-E050-A8C0630539E2,31/03/2017,2017,247500,5.393575203,YO8 6PW,D,N,0,No,4,3
4E95D757-B95B-EDA1-E050-A8C0630539E2,22/03/2017,2017,377000,5.57634135,DN14 0QZ,D,N,0,No,4,3
4E95D757-D8F3-EDA1-E050-A8C0630539E2,17/03/2017,2017,275000,5.439332694,DN8 4AF,D,N,0,No,3,3
4E95D757-DB1B-EDA1-E050-A8C0630539E2,10/03/2017,2017,305000,5.484299839,DN8 5UD,D,N,0,No,3,3
4E95D758-0BBE-EDA1-E050-A8C0630539E2,04/04/2017,2017,220000,5.342422681,DN14 8TN,D,N,0,No,3,3
4E95D758-0C24-EDA1-E050-A8C0630539E2,31/03/2017,2017,198000,5.29666519,DN14 9JD,D,N,0,No,4,3
4E95D758-0C37-EDA1-E050-A8C0630539E2,13/12/2016,2016,187000,5.271841607,DN14 7SJ,D,N,0,No,4,2
4E95D758-0C69-EDA1-E050-A8C0630539E2,24/02/2017,2017,185000,5.267171728,DN14 6YR,D,Y,0,No,3,3
4EBE7708-206D-4DEE-B094-EEA25FF8ED9A,19/05/2014,2014,225000,5.352182518,HU15 2SW,D,N,0,No,4,2
4EC1A164-97F2-4C2C-AF92-D5A36611F017,17/05/2013,2013,460000,5.662757832,HU15 2UU,D,N,0,No,4,1
4EE448D5-BF84-40C5-93D8-319B32458838,11/12/2014,2014,105000,5.021189299,DN7 6BS,D,Y,0,No,4,2
4EFAD8E2-F8C0-4B7D-AC4A-4C825132AB4B,04/01/2013,2013,347500,5.540954809,DN14 7GJ,D,N,0,No,3,1
50056A4D-BD33-4A6A-96D5-ED69AC10442E,04/05/2011,2011,325000,5.511883361,DN14 7TG,D,N,0,No,4,1
503DAC31-5813-4311-9380-90C90983AE08,09/01/2012,2012,60000,4.77815125,DN8 5RF,D,N,0,No,3,1
504A4B2A-E088-4E65-8483-E9DAC958C553,10/07/2015,2015,265000,5.423245874,YO8 6RA,D,N,0,No,4,2
505C5EA0-8276-4F52-8F7B-A4AD7542BBE0,14/07/2015,2015,275000,5.439332694,DN14 9NN,D,N,0,No,4,2
506F0172-2F5F-4B49-B34E-16B99F5E9E9A,07/08/2015,2015,186000,5.269512944,DN15 9AD,D,N,0,No,4,2
50764B93-433E-4D91-9E13-BA9C00143FC4,08/04/2014,2014,146500,5.165837625,DN7 4QG,D,N,0,No,4,2
50F18103-1B9C-9FD5-E050-A8C063054923,28/04/2017,2017,385000,5.58546073,DN14 7HD,D,N,0,No,3,3
50F18103-1BA1-9FD5-E050-A8C063054923,21/04/2017,2017,238000,5.376576957,DN14 7HD,D,N,0,No,3,3
50F18103-1C07-9FD5-E050-A8C063054923,05/05/2017,2017,173000,5.238046103,DN17 3BS,D,N,0,No,4,3
50F18103-1C18-9FD5-E050-A8C063054923,05/05/2017,2017,160000,5.204119983,DN14 8QD,D,N,0,No,3,3
50F18103-1C46-9FD5-E050-A8C063054923,09/12/2016,2016,195000,5.290034611,DN15 9EB,D,N,0,No,4,2
50F18103-1CBD-9FD5-E050-A8C063054923,08/12/2016,2016,180000,5.255272505,DN17 3HT,D,N,0,No,4,2
50F18103-1D57-9FD5-E050-A8C063054923,24/03/2017,2017,168000,5.225309282,DN15 9EQ,D,N,0,No,4,3
50F18103-6507-9FD5-E050-A8C063054923,23/03/2017,2017,220000,5.342422681,DN14 0QZ,D,N,0,No,4,3
50F18103-6611-9FD5-E050-A8C063054923,02/05/2017,2017,262500,5.419129308,YO8 6QG,D,N,0,No,4,3
50F18103-67B6-9FD5-E050-A8C063054923,10/05/2017,2017,272500,5.435366507,DN14 0QY,D,N,0,No,4,3
50F18103-8C7F-9FD5-E050-A8C063054923,24/03/2017,2017,287500,5.458637849,DN7 5JT,D,N,0,No,4,3
50F18103-8D00-9FD5-E050-A8C063054923,12/05/2017,2017,250000,5.397940009,DN7 6AF,D,N,0,No,4,3
50F18103-8E45-9FD5-E050-A8C063054923,21/04/2017,2017,320000,5.505149978,DN7 5SU,D,N,0,No,4,3
50F18103-90CB-9FD5-E050-A8C063054923,24/02/2017,2017,250000,5.397940009,DN7 6SD,D,N,0,No,4,3
50F18103-C71A-9FD5-E050-A8C063054923,19/05/2017,2017,275000,5.439332694,DN14 7FD,D,N,0,No,4,3
50F18103-C734-9FD5-E050-A8C063054923,28/04/2017,2017,322000,5.507855872,YO8 6DH,D,N,0,No,4,3
50F18103-C74A-9FD5-E050-A8C063054923,19/04/2017,2017,277700,5.44357588,DN14 0AL,D,N,0,No,4,3
50F18103-C7CD-9FD5-E050-A8C063054923,13/01/2017,2017,175000,5.243038049,DN14 7SJ,D,N,0,No,4,3
96DCAFFD-3908-46C3-9AA0-A137FA4FE7D3,01/06/2015 00:00,2015,200000,5.301029996,DN9 1JT,D,N,,,4,2
50F18103-C7DF-9FD5-E050-A8C063054923,09/03/2017,2017,185000,5.267171728,DN14 6YR,D,Y,0,No,3,3
50F18103-C7E3-9FD5-E050-A8C063054923,03/03/2017,2017,240000,5.380211242,DN14 6YR,D,Y,0,No,3,3
51D3307B-7111-44AB-9FEE-FAB02CBC0405,04/06/2013,2013,315000,5.498310554,DN7 5JY,D,N,0,No,4,1
51D3AEDB-738B-4250-AB84-363CD4986CB4,21/03/2014,2014,148000,5.170261715,DN7 4QG,D,N,0,No,4,2
52027D03-6ABF-458E-AE35-327978CDEA0E,16/11/2012,2012,110000,5.041392685,DN15 9YF,D,N,0,No,4,1
520721BE-A22A-4DF0-9E9C-754EF927FF16,12/06/2015,2015,270000,5.431363764,DN15 9JG,D,N,0,No,4,2
5376B385-7E7B-34C1-E053-6B04A8C09FF6,26/05/2017,2017,260000,5.414973348,DN15 9ED,D,N,0,No,4,3
5376B385-7EC8-34C1-E053-6B04A8C09FF6,26/05/2017,2017,405000,5.607455023,DN14 7EU,D,N,0,No,3,3
5376B385-7F9C-34C1-E053-6B04A8C09FF6,16/05/2017,2017,288000,5.459392488,DN14 5JU,D,N,0,No,3,3
5376B385-7FB5-34C1-E053-6B04A8C09FF6,19/05/2017,2017,270000,5.431363764,DN15 9ED,D,N,0,No,4,3
5376B385-7FCB-34C1-E053-6B04A8C09FF6,26/05/2017,2017,131000,5.117271296,HU15 2UJ,D,N,0,No,4,3
5376B385-7FF2-34C1-E053-6B04A8C09FF6,26/06/2017,2017,144950,5.16121822,DN15 9EJ,D,N,0,No,4,3
5376B385-CB8D-34C1-E053-6B04A8C09FF6,09/05/2017,2017,410000,5.612783857,YO8 8HR,D,N,0,No,4,3
5376B385-CBCC-34C1-E053-6B04A8C09FF6,16/06/2017,2017,295000,5.469822016,DN14 9PN,D,N,0,No,4,3
5376B385-CC98-34C1-E053-6B04A8C09FF6,08/06/2017,2017,315000,5.498310554,YO8 6TG,D,N,0,No,4,3
5376B385-CCD8-34C1-E053-6B04A8C09FF6,26/05/2017,2017,230000,5.361727836,DN14 9RT,D,N,0,No,4,3
5376B385-CD3C-34C1-E053-6B04A8C09FF6,19/05/2017,2017,187500,5.273001272,YO8 8HW,D,N,0,No,4,3
5376B385-CDF3-34C1-E053-6B04A8C09FF6,09/06/2017,2017,205000,5.311753861,DN14 9PN,D,N,0,No,4,3
5376B385-CF01-34C1-E053-6B04A8C09FF6,24/05/2017,2017,370000,5.568201724,YO8 8PD,D,N,0,No,4,3
5376B385-F862-34C1-E053-6B04A8C09FF6,25/05/2017,2017,130000,5.113943352,DN8 5QW,D,N,0,No,3,3
5376B385-FA08-34C1-E053-6B04A8C09FF6,13/04/2017,2017,210000,5.322219295,DN7 4QG,D,N,0,No,4,3
5376B385-FB73-34C1-E053-6B04A8C09FF6,08/06/2017,2017,122000,5.086359831,DN8 5EL,D,N,0,No,3,3
5376B385-FBEE-34C1-E053-6B04A8C09FF6,14/06/2017,2017,339950,5.531415046,DN7 5SU,D,N,0,No,4,3
5376B386-378C-34C1-E053-6B04A8C09FF6,31/05/2017,2017,261000,5.416640507,DN14 9TL,D,N,0,No,4,3
5376B386-379F-34C1-E053-6B04A8C09FF6,26/05/2017,2017,375000,5.574031268,DN14 7YW,D,N,0,No,4,3
5376B386-3858-34C1-E053-6B04A8C09FF6,21/04/2017,2017,185000,5.267171728,DN14 6YR,D,Y,0,No,3,3
539B49B5-387F-4BA8-8AB9-A372FB050BFD,02/03/2012,2012,100000,5,DN8 4LG,D,N,0,No,3,1
53CC22C7-822A-42E1-9349-A0684AF82AFC,22/05/2015,2015,211500,5.325310372,DN14 9TL,D,N,0,No,4,2
53FF96F2-4D11-481A-A01D-80D959E47B47,06/12/2013,2013,69193,4.840062161,DN17 4ER,D,N,0,No,3,1
54540957-7322-4FD8-BF89-108C4122947F,03/02/2011,2011,123000,5.089905111,HU15 2UG,D,N,0,No,4,1
5475DB36-41B6-450F-822A-C9307705EACA,01/06/2012,2012,235000,5.371067862,DN14 9EF,D,N,0,No,3,1
549C8893-A859-4405-84CA-E77A575E7EEA,30/08/2013,2013,148000,5.170261715,DN17 4NY,D,N,0,No,3,1
54DCFD0C-CC86-448A-9FC0-53FA06A6E04E,27/11/2013,2013,272500,5.435366507,DN14 7ER,D,N,0,No,3,1
556D75B7-3EAA-4EEA-8B91-E2BB5BBE42F3,02/04/2015,2015,218000,5.338456494,DN14 7SG,D,N,0,No,4,2
5582DADC-4C97-461C-9103-B37468066BF0,21/02/2014,2014,135000,5.130333768,DN7 5JU,D,N,0,No,4,2
55BDCAE6-0555-521D-E053-6B04A8C0DD7A,06/07/2017,2017,325000,5.511883361,HU15 2UJ,D,N,0,No,4,3
55BDCAE6-0584-521D-E053-6B04A8C0DD7A,19/05/2017,2017,187950,5.27404233,DN14 7LL,D,N,0,No,4,3
55BDCAE6-05B3-521D-E053-6B04A8C0DD7A,12/07/2017,2017,118500,5.07371835,DN17 3LW,D,N,0,No,4,3
55BDCAE6-05ED-521D-E053-6B04A8C0DD7A,24/05/2017,2017,140000,5.146128036,DN14 5LS,D,N,0,No,3,3
55BDCAE6-06D7-521D-E053-6B04A8C0DD7A,21/07/2017,2017,500000,5.698970004,YO8 6DH,D,N,0,No,4,3
55BDCAE6-0722-521D-E053-6B04A8C0DD7A,09/06/2017,2017,178000,5.250420002,DN17 4JR,D,N,0,No,3,3
55BDCAE6-0785-521D-E053-6B04A8C0DD7A,02/06/2017,2017,160000,5.204119983,DN15 9EQ,D,N,0,No,4,3
55BDCAE6-07E6-521D-E053-6B04A8C0DD7A,20/06/2017,2017,245000,5.389166084,DN15 9AD,D,N,0,No,4,3
55BDCAE6-5520-521D-E053-6B04A8C0DD7A,25/05/2017,2017,215000,5.33243846,YO8 6UD,D,N,0,No,4,3
55BDCAE6-553D-521D-E053-6B04A8C0DD7A,30/06/2017,2017,185000,5.267171728,YO8 8HH,D,N,0,No,4,3
55BDCAE6-5560-521D-E053-6B04A8C0DD7A,30/06/2017,2017,305000,5.484299839,YO8 6QJ,D,N,0,No,4,3
55BDCAE6-5703-521D-E053-6B04A8C0DD7A,05/07/2017,2017,230000,5.361727836,YO8 8ED,D,N,0,No,4,3
55BDCAE6-57A2-521D-E053-6B04A8C0DD7A,28/06/2017,2017,180000,5.255272505,DN14 9PN,D,N,0,No,4,3
55BDCAE6-57C1-521D-E053-6B04A8C0DD7A,26/05/2017,2017,150000,5.176091259,DN14 0QY,D,N,0,No,4,3
55BDCAE6-57D7-521D-E053-6B04A8C0DD7A,05/07/2017,2017,220000,5.342422681,YO8 8HW,D,N,0,No,4,3
55BDCAE6-8243-521D-E053-6B04A8C0DD7A,06/07/2017,2017,195000,5.290034611,DN7 4DR,D,N,0,No,4,3
55BDCAE6-829F-521D-E053-6B04A8C0DD7A,05/07/2017,2017,145000,5.161368002,DN7 4DR,D,N,0,No,4,3
55BDCAE6-837B-521D-E053-6B04A8C0DD7A,21/06/2017,2017,230000,5.361727836,DN8 4AX,D,N,0,No,3,3
55BDCAE6-839A-521D-E053-6B04A8C0DD7A,14/07/2017,2017,135500,5.131939295,DN7 4EZ,D,N,0,No,4,3
55BDCAE6-84EA-521D-E053-6B04A8C0DD7A,09/06/2017,2017,169000,5.227886705,DN8 5AE,D,N,0,No,3,3
55BDCAE6-861E-521D-E053-6B04A8C0DD7A,14/07/2017,2017,170000,5.230448921,DN8 5RJ,D,N,0,No,4,3
55BDCAE6-87F3-521D-E053-6B04A8C0DD7A,30/06/2017,2017,125995,5.100353311,DN7 5PB,D,Y,0,No,4,3
55BDCAE6-C29B-521D-E053-6B04A8C0DD7A,27/06/2017,2017,265000,5.423245874,DN14 7QD,D,N,0,No,4,3
55BDCAE6-C2B8-521D-E053-6B04A8C0DD7A,09/06/2017,2017,158000,5.198657087,HU15 2YE,D,N,0,No,4,3
56345D61-390A-4217-8DE4-88E28E2B3A4F,11/09/2015,2015,230000,5.361727836,DN14 9HT,D,N,0,No,4,2
569D1674-9412-4575-BD87-FD914E495EA2,24/10/2014,2014,155000,5.190331698,DN8 5RF,D,N,0,No,3,2
574E24E0-7A6F-438C-8228-C7D5C7F623FA,30/01/2015,2015,65625,4.817069316,DN15 9ET,D,N,0,No,4,2
576C2497-442B-4F86-930C-21EF1F4C3F79,16/07/2014,2014,78750,4.896250562,DN7 6PA,D,N,0,No,4,2
57E18879-2EB9-4DDE-BB66-A60D85BA72C3,14/02/2014,2014,200000,5.301029996,DN14 9TL,D,N,0,No,4,2
582D0637-0AA3-8F22-E053-6C04A8C01BAC,14/07/2017,2017,345000,5.537819095,DN14 0DR,D,N,0,No,4,3
582D0637-0B32-8F22-E053-6C04A8C01BAC,09/08/2017,2017,287000,5.457881897,DN14 0DR,D,N,0,No,4,3
582D0637-0C93-8F22-E053-6C04A8C01BAC,14/07/2017,2017,340000,5.531478917,DN9 1QG,D,N,0,No,4,3
582D0637-0CF1-8F22-E053-6C04A8C01BAC,26/07/2017,2017,157000,5.195899652,DN15 9EF,D,N,0,No,4,3
582D0637-62C2-8F22-E053-6C04A8C01BAC,21/07/2017,2017,187500,5.273001272,YO8 8HW,D,N,0,No,4,3
582D0637-8EFE-8F22-E053-6C04A8C01BAC,17/07/2017,2017,137000,5.136720567,DN7 4DR,D,N,0,No,4,3
582D0637-90D6-8F22-E053-6C04A8C01BAC,30/06/2017,2017,155000,5.190331698,DN7 4EY,D,N,0,No,4,3
582D0637-9163-8F22-E053-6C04A8C01BAC,05/07/2017,2017,328000,5.515873844,DN8 5QP,D,N,0,No,3,3
582D0637-91A2-8F22-E053-6C04A8C01BAC,07/07/2017,2017,150000,5.176091259,DN7 6HX,D,N,0,No,4,3
582D0637-92F6-8F22-E053-6C04A8C01BAC,30/06/2017,2017,160000,5.204119983,DN7 6AQ,D,N,0,No,4,3
